"8.860000,9.559999,5.100000,8.080000,12.540000,6.260000,3.620000,10.219999,15.780000,22.879999,27.559999,31.139999,31.139999,28.500000,27.559999,24.279999,21.400000,19.820000,18.100000,15.780000,14.020000,12.000000,10.860000,9.559999,7.240000,5.100000,6.260000,5.100000,5.100000,7.240000,6.260000,6.260000,6.260000,5.100000,5.100000,5.100000,3.620000,0.000000,0.000000,3.620000,3.620000,5.100000,5.100000,7.240000,10.219999,10.219999,8.860000,8.080000,7.240000,5.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000"
"8.860000,25.080000,21.400000,5.100000,12.000000,18.100000,21.100000,22.600000,22.600000,23.180000,23.459999,22.020000,21.400000,17.359999,15.339999,13.540000,13.040000,12.000000,11.440000,9.559999,5.100000,3.620000,5.100000,8.860000,3.620000,0.000000,5.100000,6.260000,6.260000,6.260000,5.100000,5.100000,8.080000,8.080000,6.260000,0.000000,0.000000,0.000000,0.000000,3.620000,5.100000,6.260000,6.260000,6.260000,6.260000,7.240000,7.240000,7.240000,8.080000,8.080000,8.080000,8.080000,7.240000,7.240000,6.260000,5.100000,5.100000,5.100000,3.620000,3.620000,3.620000,3.620000,3.620000,3.620000"
"19.480000,13.540000,8.860000,12.540000,18.100000,22.299999,23.180000,22.600000,21.100000,19.820000,15.780000,14.020000,12.000000,10.860000,8.860000,8.080000,8.860000,5.100000,6.260000,5.100000,6.260000,0.000000,3.620000,5.100000,5.100000,5.100000,3.620000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.620000,3.620000,3.620000,3.620000,3.620000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.620000,3.620000"
"7.240000,9.559999,8.860000,11.440000,10.219999,10.860000,9.559999,11.440000,10.219999,6.260000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.620000,0.000000,0.000000,5.100000,6.260000,7.240000,7.240000,6.260000,5.100000,3.620000,3.620000,3.620000,5.100000,5.100000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.100000,6.260000,7.240000,7.240000,8.080000,8.080000,8.860000,8.860000,8.080000,8.080000,7.240000,6.260000,5.100000,5.100000,3.620000,3.620000,3.620000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000"
"13.540000,10.860000,13.540000,16.180000,17.359999,16.980000,15.339999,14.480000,10.860000,9.559999,10.219999,10.860000,10.219999,9.559999,8.860000,5.100000,5.100000,6.260000,5.100000,6.260000,6.260000,5.100000,5.100000,5.100000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.620000,3.620000,3.620000,5.100000,5.100000,5.100000,3.620000,3.620000,3.620000,3.620000,3.620000,3.620000,3.620000,3.620000,3.620000,3.620000,3.620000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000"
"6.260000,7.240000,5.100000,6.260000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.620000,3.620000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000"
"7.240000,8.860000,8.860000,10.219999,10.219999,9.559999,10.219999,9.559999,8.860000,7.240000,5.100000,5.100000,6.260000,5.100000,6.260000,8.860000,21.100000,41.419998,10.860000,11.440000,8.860000,3.620000,5.100000,7.240000,6.260000,5.100000,5.100000,5.100000,3.620000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.620000,3.620000,3.620000,3.620000,3.620000,3.620000,3.620000,3.620000,3.620000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000"
"14.480000,9.559999,7.240000,10.860000,12.540000,12.540000,14.480000,13.540000,13.040000,13.540000,10.860000,10.860000,7.240000,12.000000,8.860000,6.260000,6.260000,38.639999,154.279999,35.279999,37.259998,30.920000,19.139999,7.240000,8.080000,8.860000,9.559999,10.860000,10.860000,10.219999,10.219999,9.559999,8.860000,7.240000,6.260000,5.100000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.620000,3.620000,3.620000,3.620000,3.620000,3.620000,3.620000,3.620000,5.100000,5.100000,5.100000,5.100000,5.100000,3.620000,3.620000,3.620000,3.620000"
"9.559999,5.100000,8.080000,10.219999,10.219999,13.040000,14.020000,14.020000,14.920000,13.040000,12.540000,8.080000,6.260000,3.620000,6.260000,6.260000,5.100000,0.000000,0.000000,8.080000,13.040000,11.440000,10.219999,7.240000,8.860000,7.240000,0.000000,5.100000,6.260000,6.260000,5.100000,3.620000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.620000,3.620000,3.620000,3.620000,3.620000,3.620000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000"
"8.080000,8.860000,8.860000,8.860000,9.559999,8.860000,8.860000,7.240000,6.260000,5.100000,3.620000,3.620000,6.260000,5.100000,6.260000,23.459999,16.980000,9.559999,9.559999,10.219999,5.100000,3.620000,0.000000,3.620000,5.100000,3.620000,5.100000,5.100000,5.100000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.620000,3.620000,3.620000,3.620000,3.620000,3.620000,3.620000,3.620000,3.620000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000"
"18.799999,16.980000,15.780000,6.260000,7.240000,9.559999,13.540000,14.480000,14.920000,15.780000,14.920000,16.180000,14.920000,12.000000,10.219999,6.260000,0.000000,3.620000,3.620000,0.000000,7.240000,36.559998,18.799999,21.719999,10.860000,7.240000,5.100000,8.860000,6.260000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.620000,3.620000,3.620000,5.100000,3.620000,5.100000,5.100000,5.100000,5.100000,5.100000,5.100000,5.100000,5.100000,5.100000,5.100000,3.620000,3.620000,3.620000,3.620000,0.000000,3.620000,3.620000,3.620000"
"21.400000,23.180000,14.480000,12.000000,8.860000,13.040000,15.339999,15.780000,16.180000,16.180000,15.339999,14.920000,13.540000,12.540000,8.080000,8.860000,5.100000,6.260000,0.000000,18.100000,7.240000,6.260000,22.020000,25.840000,15.780000,3.620000,6.260000,5.100000,5.100000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.620000,5.100000,5.100000,6.260000,6.260000,6.260000,6.260000,6.260000,6.260000,6.260000,6.260000,6.260000,5.100000,5.100000,5.100000,5.100000,5.100000,5.100000,3.620000,3.620000,3.620000,3.620000,3.620000,3.620000,3.620000,0.000000,0.000000"
"9.559999,8.860000,10.219999,8.080000,10.219999,12.000000,14.020000,14.920000,16.180000,14.920000,14.020000,12.000000,10.860000,7.240000,5.100000,3.620000,3.620000,0.000000,0.000000,0.000000,8.860000,8.860000,7.240000,10.219999,3.620000,0.000000,0.000000,0.000000,3.620000,3.620000,3.620000,3.620000,3.620000,3.620000,3.620000,3.620000,3.620000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000"
"13.040000,14.020000,10.860000,10.860000,8.860000,10.860000,14.480000,15.339999,18.100000,18.799999,20.459999,18.459999,17.719999,16.580000,15.780000,19.480000,18.100000,14.020000,8.080000,3.620000,0.000000,0.000000,7.240000,9.559999,9.559999,9.559999,8.080000,6.260000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.620000,3.620000,5.100000,5.100000,5.100000,6.260000,6.260000,6.260000,6.260000,6.260000,6.260000,6.260000,6.260000,6.260000,6.260000,5.100000,5.100000,5.100000,5.100000,5.100000,5.100000,3.620000,3.620000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000"
"7.240000,7.240000,7.240000,7.240000,8.080000,10.219999,10.219999,12.540000,12.540000,14.020000,13.540000,12.540000,8.860000,8.080000,7.240000,6.260000,5.100000,5.100000,12.540000,12.000000,10.219999,6.260000,7.240000,3.620000,0.000000,3.620000,5.100000,6.260000,6.260000,6.260000,5.100000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.620000,3.620000,3.620000,3.620000,3.620000,3.620000,3.620000,3.620000,3.620000,3.620000,3.620000,3.620000,3.620000,3.620000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000"
"8.860000,7.240000,8.860000,7.240000,10.219999,10.860000,11.440000,10.860000,12.000000,10.860000,8.080000,6.260000,3.620000,3.620000,0.000000,0.000000,3.620000,3.620000,0.000000,7.240000,10.860000,6.260000,7.240000,0.000000,0.000000,0.000000,3.620000,3.620000,3.620000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.620000,3.620000,3.620000,3.620000,3.620000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000"
"7.240000,14.020000,9.559999,8.080000,9.559999,8.860000,8.860000,8.860000,8.860000,9.559999,11.440000,12.000000,12.540000,9.559999,8.080000,6.260000,6.260000,5.100000,0.000000,0.000000,9.559999,17.719999,14.020000,5.100000,7.240000,3.620000,3.620000,5.100000,6.260000,5.100000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.620000,3.620000,3.620000,3.620000,6.260000,7.240000,7.240000,7.240000,6.260000,5.100000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000"
"7.240000,9.559999,10.219999,10.860000,11.440000,10.860000,11.440000,10.219999,10.219999,7.240000,6.260000,5.100000,5.100000,5.100000,3.620000,7.240000,8.860000,16.580000,13.040000,3.620000,5.100000,0.000000,0.000000,5.100000,7.240000,7.240000,7.240000,6.260000,6.260000,6.260000,5.100000,5.100000,5.100000,5.100000,3.620000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.620000,3.620000,3.620000,5.100000,5.100000,3.620000,3.620000,3.620000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000"
"8.860000,7.240000,8.080000,7.240000,7.240000,7.240000,7.240000,6.260000,7.240000,7.240000,5.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.620000,3.620000,3.620000,5.100000,3.620000,3.620000,3.620000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000"
